ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski_liczba zdających;język polski_wynik średni (%);język polski_odchylenie standardowe (%);język polski_mediana (%);język polski_modalna (%);matematyka_liczba zdających;matematyka_wynik średni (%);matematyka_odchylenie standardowe (%);matematyka_mediana (%);matematyka_modalna (%);język angielski_liczba zdających;język angielski_wynik średni (%);język angielski_odchylenie standardowe (%);język angielski_mediana (%);język angielski_modalna (%);język francuski_liczba zdających;język francuski_wynik średni (%);język francuski_odchylenie standardowe (%);język francuski_mediana (%);język francuski_modalna (%);język hiszpański_liczba zdających;język hiszpański_wynik średni (%);język hiszpański_odchylenie standardowe (%);język hiszpański_mediana (%);język hiszpański_modalna (%);język niemiecki_liczba zdających;język niemiecki_wynik średni (%);język niemiecki_odchylenie standardowe (%);język niemiecki_mediana (%);język niemiecki_modalna (%);język rosyjski_liczba zdających;język rosyjski_wynik średni (%);język rosyjski_odchylenie standardowe (%);język rosyjski_mediana (%);język rosyjski_modalna (%);język włoski_liczba zdających;język włoski_wynik średni (%);język włoski_odchylenie standardowe (%);język włoski_mediana (%);modalna (%)
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;42448;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LEŹNIE;Leźno;ul. Aleja Lipowa 44;36.0;69.0;19.0;75.0;87.0;36.0;56.0;27.0;58.0;16.0;36.0;69.0;29.0;74.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;42450;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PRZYJAŹNI;Przyjaźń;ul. Szkolna 2;25.0;44.0;23.0;56.0;60.0;25.0;43.0;26.0;40.0;12.0;25.0;55.0;29.0;56.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;70945;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. PRAŁATA JÓZEFA BIGUSA W BANINIE;Banino;ul. Tuchomska 15;98.0;63.0;15.0;64.0;71.0;98.0;57.0;23.0;60.0;60.0;95.0;76.0;25.0;89.0;93.0;;;;;;;;;;;4.0;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;15201;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA TREPCZYKA W MISZEWIE;Miszewo;ul. Strażacka 9;22.0;56.0;17.0;59.0;73.0;22.0;44.0;28.0;38.0;16.0;22.0;60.0;28.0;61.0;35.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Miasto;2205084;23693;dla młodzieży;Nie;PARAFIALNA SZKOŁA PODSTAWOWA IM. ŚW. FRANCISZKA Z ASYŻU;Żukowo;ul. Klasztorna 18;12.0;64.0;16.0;67.0;49.0;12.0;52.0;25.0;42.0;28.0;12.0;75.0;25.0;82.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;15204;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.PPOR.KLEMENSA WICKIEGO W PĘPOWIE;Pępowo;ul. Gdańska 117;51.0;63.0;15.0;64.0;71.0;51.0;59.0;26.0;56.0;40.0;51.0;74.0;25.0;85.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;15203;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.WIĘŹNIÓW OBOZU STUTTHOF W NIESTĘPOWIE;Niestępowo;ul. Raduńska 62;24.0;63.0;22.0;67.0;56.0;25.0;55.0;26.0;56.0;32.0;24.0;71.0;28.0;79.0;95.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;15205;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.KS.DR.STANISŁAWA SYCHOWSKIEGO W SKRZESZEWIE;Skrzeszewo;ul. Dworska 3;14.0;45.0;19.0;46.0;56.0;14.0;48.0;20.0;42.0;32.0;14.0;46.0;31.0;24.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Obszar wiejski;2205085;70975;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BORKOWIE;Borkowo;ul. Szkolna 2;14.0;60.0;21.0;61.0;60.0;14.0;48.0;21.0;42.0;40.0;14.0;73.0;25.0;87.0;87.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kartuski;Żukowo;Miasto;2205084;263053;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. JANA HEWELIUSZA W ŻUKOWIE;Żukowo;ul. Armii Krajowej 2e;122.0;58.0;16.0;60.0;71.0;122.0;45.0;24.0;40.0;32.0;125.0;61.0;29.0;58.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Dziemiany;Gmina wiejska;2206022;88713;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. ST. SOSABOWSKIEGO W KALISZU;Kalisz;ul. Pomorska 8;16.0;62.0;10.0;63.0;47.0;16.0;49.0;24.0;48.0;32.0;16.0;70.0;21.0;67.0;67.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Dziemiany;Gmina wiejska;2206022;89780;dla młodzieży;Tak;ZESPÓŁ KSZTAŁCENIA I WYCHOWANIA W DZIEMIANACH - SZKOŁA PODSTAWOWA;Dziemiany;ul. Wyzwolenia 20;38.0;54.0;21.0;53.0;47.0;38.0;42.0;30.0;30.0;20.0;38.0;54.0;29.0;49.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Karsin;Gmina wiejska;2206032;31096;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO ROGALI W KARSINIE;Karsin;ul. Długa 167;33.0;61.0;17.0;67.0;67.0;33.0;44.0;25.0;36.0;24.0;33.0;61.0;29.0;67.0;93.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Karsin;Gmina wiejska;2206032;31099;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WICKA ROGALI W WIELU;Wiele;ul. Wicka Rogali 5;24.0;56.0;17.0;58.0;60.0;24.0;43.0;26.0;36.0;24.0;24.0;51.0;30.0;56.0;15.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Karsin;Gmina wiejska;2206032;27137;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OSOWIE;Osowo;ul. Wielewska 23;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;8294;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W KOŚCIERZYNIE;Kościerzyna;ul. 8 Marca 1;50.0;64.0;16.0;69.0;71.0;50.0;48.0;24.0;44.0;24.0;50.0;70.0;30.0;82.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;23376;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 6 IM. KS. BERNARDA SYCHTY W KOŚCIERZYNIE;Kościerzyna;ul. Marii Skłodowskiej-Curie 19;87.0;59.0;14.0;62.0;67.0;87.0;48.0;24.0;40.0;24.0;88.0;65.0;26.0;69.0;35.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;25157;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM NAUCZYCIELI BOHATERÓW ZIEMI KOŚCIERSKIEJ W KOSCIERZYNIE;Kościerzyna;ul. Szkolna 1;45.0;62.0;15.0;67.0;62.0;45.0;56.0;24.0;56.0;48.0;33.0;71.0;26.0;80.0;96.0;;;;;;;;;;;12.0;50.0;23.0;52.0;18.0;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;22494;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM.FR.SĘDZICKIEGO W KOŚCIERZYNIE;Kościerzyna;ul. Mestwina II 2;42.0;57.0;17.0;59.0;56.0;42.0;36.0;19.0;32.0;28.0;41.0;53.0;27.0;47.0;31.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;22918;dla młodzieży;Nie;INTEGRACYJNA PRYWATNA SZKOŁA PODSTAWOWA MONTESSORI IM. TERESY BAUMAN;Kościerzyna;ul. Kalinowa 37;12.0;33.0;12.0;35.0;24.0;12.0;25.0;15.0;20.0;12.0;12.0;35.0;22.0;29.0;16.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;27790;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2;Kościerzyna;ul. Strzelecka 1;33.0;60.0;14.0;62.0;71.0;33.0;47.0;23.0;40.0;28.0;32.0;59.0;29.0;53.0;44.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina miejska;2206011;262425;dla młodzieży;Nie;PRYWATNA SZKOŁA PODSTAWOWA PRYMUS;Kościerzyna;ul. Świętojańska 5;15.0;74.0;10.0;73.0;71.0;15.0;71.0;20.0;76.0;56.0;15.0;91.0;15.0;98.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8125;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NOWYM KLINCZU;Nowy Klincz;ul. Spacerowa 25;19.0;55.0;22.0;60.0;27.0;19.0;43.0;21.0;44.0;44.0;19.0;58.0;29.0;58.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8135;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SKORZEWIE;Skorzewo;ul. Franciszka Peplińskiego 6;25.0;54.0;18.0;56.0;29.0;25.0;40.0;20.0;32.0;28.0;24.0;44.0;24.0;44.0;20.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8127;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KALISKACH;Kaliska Kościerskie;ul. Szkolna 7;14.0;56.0;12.0;55.0;42.0;14.0;43.0;24.0;34.0;52.0;14.0;53.0;33.0;38.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8124;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NIEDAMOWIE;Niedamowo;44;4.0;;;;;4.0;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;85071;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŁUBIANIE;Łubiana;ul. Szkolna 1;24.0;57.0;11.0;56.0;56.0;24.0;46.0;23.0;40.0;28.0;26.0;62.0;26.0;65.0;29.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8126;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KORNEM;Korne;ul. Młyńska 14;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8138;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WIELKIM PODLESIU;Wielki Podleś;12;12.0;69.0;10.0;69.0;56.0;12.0;45.0;13.0;48.0;36.0;12.0;67.0;28.0;72.0;53.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;8141;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WĄGLIKOWICACH;Wąglikowice;ul. Kościerska 8;14.0;62.0;16.0;62.0;;14.0;51.0;26.0;46.0;20.0;14.0;66.0;29.0;76.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Kościerzyna;Gmina wiejska;2206042;85100;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WIELKIM KLINCZU;Wielki Klincz;ul. Szkolna 22;28.0;60.0;12.0;63.0;58.0;28.0;37.0;18.0;34.0;20.0;28.0;49.0;26.0;43.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Liniewo;Gmina wiejska;2206052;27388;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W LINIEWIE;Liniewo;ul. Szkolna 2;57.0;53.0;19.0;58.0;51.0;57.0;43.0;23.0;36.0;40.0;56.0;45.0;27.0;36.0;22.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Lipusz;Gmina wiejska;2206062;52891;dla młodzieży;Tak;ZESPÓŁ SZKÓŁ W LIPUSZU - SZKOŁA PODSTAWOWA;Lipusz;ul. Derdowskiego 7A;38.0;61.0;12.0;62.0;62.0;38.0;40.0;20.0;40.0;20.0;38.0;56.0;25.0;55.0;40.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Lipusz;Gmina wiejska;2206062;24412;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W TUSZKOWACH;Tuszkowy;2;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Nowa Karczma;Gmina wiejska;2206072;31540;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. DRA ALEKSANDRA MAJKOWSKIEGO W NOWEJ KARCZMIE;Nowa Karczma;ul. Szkolna 4;27.0;59.0;19.0;64.0;64.0;27.0;41.0;21.0;36.0;48.0;26.0;45.0;27.0;44.0;18.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Nowa Karczma;Gmina wiejska;2206072;31538;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. JÓZEFA WYBICKIEGO W GRABOWIE KOŚCIERSKIM;Grabowo Kościerskie;ul. Starowiejska 68;30.0;53.0;20.0;56.0;71.0;30.0;33.0;21.0;28.0;20.0;30.0;47.0;26.0;40.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Nowa Karczma;Gmina wiejska;2206072;42255;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.BRACI CZARLIŃSKICH W LUBANIU;Lubań;ul. Braci Czarlińskich 23;33.0;53.0;19.0;58.0;58.0;33.0;33.0;20.0;24.0;24.0;33.0;43.0;30.0;27.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Stara Kiszewa;Gmina wiejska;2206082;84648;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STAREJ KISZEWIE;Stara Kiszewa;ul. Tysiąclecia 25;36.0;55.0;21.0;53.0;47.0;36.0;47.0;24.0;44.0;28.0;36.0;53.0;28.0;50.0;25.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Stara Kiszewa;Gmina wiejska;2206082;85047;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STARYCH POLASZKACH;Stare Polaszki;33;20.0;59.0;19.0;63.0;71.0;20.0;45.0;23.0;38.0;24.0;20.0;67.0;26.0;71.0;69.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kościerski;Stara Kiszewa;Gmina wiejska;2206082;71177;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GÓRZE;Góra;17;10.0;46.0;12.0;42.0;40.0;10.0;33.0;17.0;28.0;24.0;10.0;44.0;30.0;32.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Gardeja;Gmina wiejska;2207022;89859;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. OBROŃCÓW WESTERPLATTE W GARDEI;Gardeja;ul. Sportowa 1;32.0;66.0;18.0;68.0;64.0;32.0;43.0;23.0;36.0;36.0;32.0;59.0;26.0;60.0;33.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Gardeja;Gmina wiejska;2207022;105820;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PAPIEŻA JANA PAWŁA II W CZARNEM DOLNEM;Czarne Dolne;ul. Szkolna 7-9;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Gardeja;Gmina wiejska;2207022;105825;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W TRUMIEJACH;Trumieje;12;9.0;;;;;9.0;;;;;3.0;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Gardeja;Gmina wiejska;2207022;105822;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MJR HENRYKA DOBRZAŃSKIEGO W WANDOWIE;Wandowo;60;20.0;53.0;16.0;55.0;33.0;20.0;39.0;20.0;30.0;24.0;20.0;40.0;26.0;29.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Gardeja;Gmina wiejska;2207022;105824;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OTŁOWCU;Otłowiec;26;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Gardeja;Gmina wiejska;2207022;105823;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W CYGANACH;Cygany;27;13.0;67.0;16.0;71.0;53.0;13.0;55.0;17.0;56.0;32.0;13.0;70.0;31.0;82.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;42287;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM.MJR.HENRYKA SUCHARSKIEGO W KWIDZYNIE;Kwidzyn;ul. Staszica 16;79.0;67.0;16.0;67.0;67.0;79.0;59.0;24.0;64.0;68.0;76.0;66.0;29.0;78.0;98.0;;;;;;;;;;;1.0;;;;;4.0;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;42307;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. ADAMA MICKIEWICZA W KWIDZYNIE;Kwidzyn;ul. Warszawska 13;73.0;68.0;14.0;71.0;80.0;73.0;58.0;24.0;56.0;32.0;73.0;74.0;26.0;80.0;100.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;42158;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 5 IM. ZJEDNOCZONEJ EUROPY W KWIDZYNIE;Kwidzyn;ul. Kamienna 18;73.0;58.0;18.0;58.0;58.0;72.0;36.0;23.0;32.0;16.0;72.0;54.0;31.0;47.0;31.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;44372;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 6 IM. DRA WŁADYSŁAWA GĘBIKA Z ODDZIAŁAMI INTEGRACYJNYMI W KWIDZYNIE;Kwidzyn;ul. Grunwaldzka 54;135.0;64.0;16.0;67.0;62.0;136.0;54.0;26.0;52.0;56.0;136.0;71.0;28.0;82.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;56319;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA;Kwidzyn;ul. Chopina 4;38.0;75.0;10.0;76.0;78.0;38.0;61.0;21.0;62.0;60.0;38.0;91.0;11.0;95.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;133587;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 1 W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM IM. JANUSZA KORCZAKA W KWIDZYNIE DLA UCZNIÓW NIEDOSTOSOWANYCH SPOŁECZNIE ORAZ DLA UCZNIÓW NIEDOSTOSOWANYCH SPOŁECZNIE Z UPOŚLEDZENIEM UMYSŁOWYM W STOPNIU LEKKIM;Kwidzyn;ul. Moniuszki 5;11.0;60.0;15.0;58.0;47.0;11.0;20.0;12.0;16.0;12.0;11.0;33.0;24.0;22.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina miejska;2207011;133932;dla młodzieży;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W KWIDZYNIE;Kwidzyn;ul. Mickiewicza 56B;46.0;55.0;16.0;58.0;51.0;46.0;45.0;17.0;44.0;40.0;45.0;61.0;26.0;64.0;22.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina wiejska;2207032;51785;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W JANOWIE;Janowo;42;11.0;60.0;12.0;60.0;58.0;11.0;47.0;21.0;56.0;24.0;11.0;43.0;19.0;38.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina wiejska;2207032;51801;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KOTLARZ W TYCHNOWACH;Tychnowy;ul. Kwidzyńska 19;16.0;61.0;16.0;60.0;60.0;16.0;45.0;27.0;36.0;36.0;16.0;56.0;32.0;53.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina wiejska;2207032;51436;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KORZENIEWIE;Korzeniewo;ul. Kwidzyńska 20;18.0;54.0;18.0;53.0;38.0;18.0;32.0;19.0;26.0;16.0;18.0;46.0;29.0;35.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina wiejska;2207032;51437;dla młodzieży;Tak;"SZKOŁA PODSTAWOWA IM. GEN. AUGUSTA EMILA FIELDORFA PS. ""NIL"" W RAKOWCU";Rakowiec;ul. Szkolna 2;25.0;58.0;16.0;64.0;64.0;25.0;53.0;27.0;52.0;24.0;25.0;67.0;29.0;82.0;55.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina wiejska;2207032;263336;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W LICZU;Licze;ul. Lipowa 4;14.0;63.0;18.0;63.0;71.0;14.0;41.0;23.0;38.0;24.0;14.0;67.0;29.0;83.0;89.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Kwidzyn;Gmina wiejska;2207032;263342;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NOWYM DWORZE;Nowy Dwór;13;10.0;65.0;10.0;68.0;62.0;10.0;47.0;17.0;50.0;52.0;10.0;66.0;28.0;71.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Prabuty;Obszar wiejski;2207045;26006;dla młodzieży;Tak;SZKOŁA PODSTAWOWA RODOWO;Rodowo;14;14.0;60.0;13.0;61.0;69.0;14.0;33.0;20.0;34.0;8.0;14.0;53.0;27.0;52.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Prabuty;Obszar wiejski;2207045;26005;dla młodzieży;Tak;SZKOŁA PODSTAWOWA OBRZYNOWO;Obrzynowo;37;11.0;64.0;17.0;69.0;69.0;11.0;43.0;20.0;48.0;24.0;11.0;64.0;32.0;71.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Prabuty;Obszar wiejski;2207045;26007;dla młodzieży;Tak;SZKOŁA PODSTAWOWA TRUMIEJKI;Trumiejki;42;18.0;62.0;12.0;63.0;53.0;18.0;41.0;19.0;38.0;28.0;17.0;44.0;27.0;33.0;20.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Prabuty;Miasto;2207044;26004;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 PRABUTY;Prabuty;ul. Obrońców Westerplatte 11;85.0;62.0;18.0;67.0;76.0;85.0;43.0;23.0;40.0;20.0;85.0;67.0;31.0;82.0;93.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Ryjewo;Gmina wiejska;2207052;18411;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA;Ryjewo;ul. Grunwaldzka 63;50.0;54.0;24.0;56.0;76.0;50.0;37.0;22.0;28.0;28.0;50.0;51.0;30.0;46.0;56.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Ryjewo;Gmina wiejska;2207052;15133;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STRASZEWIE IMIENIA KSIĘDZA WŁADYSŁAWA DEMSKIEGO;Straszewo;55;10.0;62.0;12.0;66.0;71.0;10.0;49.0;21.0;44.0;28.0;10.0;56.0;28.0;48.0;36.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Sadlinki;Gmina wiejska;2207062;35305;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SADLINKACH;Sadlinki;ul. Grudziądzka 14a;48.0;64.0;21.0;67.0;60.0;48.0;48.0;26.0;46.0;12.0;48.0;61.0;28.0;58.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Kwidzyński;Sadlinki;Gmina wiejska;2207062;35307;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NEBROWIE WIELKIM;Nebrowo Wielkie;ul. Szkolna 6;12.0;59.0;11.0;57.0;47.0;12.0;42.0;16.0;40.0;40.0;12.0;56.0;21.0;58.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Lęborski;Cewice;Gmina wiejska;2208032;53275;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. EDMUNDA ROSZCZYNIALSKIEGO W CEWICACH;Cewice;ul. Wincentego Witosa 65;21.0;55.0;21.0;60.0;62.0;21.0;38.0;21.0;32.0;16.0;21.0;44.0;25.0;42.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
1;Pomorskie;Lęborski;Cewice;Gmina wiejska;2208032;26751;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W POPOWIE;Popowo;2;2.0;;;;;2.0;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
