ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;"rodzaj placówki";czy publiczna;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
1;Kujawsko-Pomorskie;Bydgoski;Dobrcz;Gmina wiejska;0403032;84109;dla młodzieży;Tak;040303-09P1P;SZKOŁA PODSTAWOWA IM. KAZIMIERZA GÓRSKIEGO W DOBRCZU;Dobrcz;ul. Długa 33;13;71,92307692;12,26289926;73;73;13;69,84615385;23,92888873;72;56;13;86,38461538;22,16212452;98;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dobrcz;Gmina wiejska;0403032;83825;dla młodzieży;Tak;040303-24P0N;SZKOŁA PODSTAWOWA IM. 8-GO BYDGOSKIEGO PUŁKU PIECHOTY W BORÓWNIE;Borówno;ul. Szkolna 13;12;72,66666667;10,81922158;71,5;84;12;66,66666667;24,40400696;74;28;12;83,83333333;23,02836415;95;95;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dobrcz;Gmina wiejska;0403032;83737;dla młodzieży;Tak;040303-25P0C;SZKOŁA PODSTAWOWA W STRZELCACH GÓRNYCH;Strzelce Górne;ul. Szkolna 6;8;67,125;10,86781372;65,5;64;8;52,5;28,66618217;54;24;8;72,375;28,13777488;79;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dobrcz;Gmina wiejska;0403032;82705;dla młodzieży;Tak;040303-26P01;SZKOŁA PODSTAWOWA IM. PORUCZNIKA WACŁAWA TARNOWSKIEGO W WUDZYNIE;Wudzyn;ul. Zamkowa 12;11;44,09090909;19,63973035;44;44;11;34,90909091;22,43963436;28;20;11;45,72727273;30,48722805;33;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dobrcz;Gmina wiejska;0403032;83725;dla młodzieży;Tak;040303-28PN8;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W KOTOMIERZU;Kotomierz;ul. Koronowska 2;9;54,33333333;19,02045682;58;58;9;40;21,33333333;48;48;9;56,66666667;29,78441054;49;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dąbrowa Chełmińska;Gmina wiejska;0403022;57118;dla młodzieży;Tak;040302-06P13;SZKOŁA PODSTAWOWA W DĄBROWIE CHEŁMIŃSKIEJ;Dąbrowa Chełmińska;ul. Sportowa 1;13;48,07692308;19,39255027;51;56;13;32,92307692;20,34495416;28;24;11;69,27272727;30,05174601;75;100;;;;;;;;;;;2;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dąbrowa Chełmińska;Gmina wiejska;0403022;57121;dla młodzieży;Tak;040302-29P0L;SZKOŁA PODSTAWOWA IM. MAGDALENY MORTĘSKIEJ W CZARŻU;Czarże;ul. Chełmińska 47;9;48;28,55793332;60;;9;52;28,72087897;56;20;9;57,55555556;35,51560255;45;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Dąbrowa Chełmińska;Gmina wiejska;0403022;57124;dla młodzieży;Tak;040302-30P0Z;SZKOŁA PODSTAWOWA W OSTROMECKU;Ostromecko;ul. Szkolna 1;8;66,875;10,72890372;66,5;62;8;69,5;19,99374902;74;;8;82,5;18,18653348;90;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Miasto;0403044;125684;dla młodzieży;Tak;040304-06P0A;SZKOŁA PODSTAWOWA NR 4 W OKRĘGOWYM OŚRODKU WYCHOWAWCZYM W KORONOWIE;Koronowo;ul. Dworcowa 36;8;43,25;22,16275028;33,5;22;8;14;6,633249581;14;8;3;;;;;;;;;;;;;;;5;29;9,316651759;25;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Obszar wiejski;0403045;61601;dla młodzieży;Tak;040304-08P0O;SZKOŁA PODSTAWOWA W SITOWCU;Sitowiec;16;8;70,125;10,4694496;70;;8;49,5;25,91814037;40;36;8;72,75;27,86462812;82;73;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Obszar wiejski;0403045;61902;dla młodzieży;Tak;040304-09P0D;SZKOŁA PODSTAWOWA W WITOLDOWIE;Witoldowo;33;13;55,92307692;13,65205839;56;53;13;49,23076923;21,76148272;44;32;13;66,69230769;24,05885289;71;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Obszar wiejski;0403045;62106;dla młodzieży;Tak;040304-10P0R;SZKOŁA PODSTAWOWA W BUSZKOWIE;Buszkowo;53;17;52,70588235;17,81857823;53;36;17;42,11764706;23,20720566;44;12;17;52,35294118;33,96527842;42;20;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Miasto;0403044;62305;dla młodzieży;Tak;040304-11P0G;SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W KORONOWIE;Koronowo;ul. Dworcowa 48;41;53,36585366;18,53376102;56;56;41;36,29268293;22,14612657;32;16;41;56,29268293;31,42256755;55;95;;;;;;;;;;;;;;;;1;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Obszar wiejski;0403045;75280;dla młodzieży;Tak;040304-12P05;SZKOŁA PODSTAWOWA IM. OBROŃCÓW WESTERPLATTE W MĄKOWARSKU;Mąkowarsko;ul. Tucholska 8;13;47,15384615;14,62267025;49;38;13;36,61538462;20,1438613;32;32;13;47,84615385;32,84660421;33;15;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Obszar wiejski;0403045;75272;dla młodzieży;Tak;040304-13P0U;ZESPÓŁ SZKÓŁ WE WTELNIE SZKOŁA PODSTAWOWA IM. LEONA WYCZÓŁKOWSKIEGO;Wtelno;ul. Szkolna 7;17;57,88235294;25,03616761;69;24;17;59,29411765;29,24091554;68;32;17;60,64705882;30,69573869;58;18;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Koronowo;Obszar wiejski;0403045;75278;dla młodzieży;Tak;040304-14P0J;SZKOŁA PODSTAWOWA IM. KPT. Ż. W. TADEUSZA ZIÓŁKOWSKIEGO W WIERZCHUCINIE KRÓLEWSKIM;Wierzchucin Królewski;35;21;57,61904762;14,23100636;62;47;21;32,19047619;21,57515998;28;20;21;50,61904762;30,77332826;40;40;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Nowa Wieś Wielka;Gmina wiejska;0403052;60263;dla młodzieży;Tak;040305-05P04;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ;Nowa Wieś Wielka;ul. Ogrodowa 1;9;51,55555556;15,40642803;53;;9;44,44444444;21,9449367;52;32;8;76,25;23,74210395;79,5;100;;;;;;;;;;;1;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Nowa Wieś Wielka;Gmina wiejska;0403052;60264;dla młodzieży;Tak;040305-22P0B;SZKOŁA PODSTAWOWA IM.POWSTAŃCÓW WIELKOPOLSKICH;Brzoza;ul. Powstańców Wielkopolskich 31;29;57,51724138;15,76906769;60;51;29;54,48275862;27,44099713;56;80;29;71,34482759;29,95545643;89;95;;;;;;;;;;;;;;;;2;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Osielsko;Gmina wiejska;0403062;48737;dla młodzieży;Tak;040306-08P1L;SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W OSIELSKU;Osielsko;ul. Centralna 7;62;63,40322581;16,22966189;64,5;80;62;60,77419355;24,56158774;68;76;62;84,51612903;20,3697609;95;98;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Osielsko;Gmina wiejska;0403062;26112;dla młodzieży;Tak;040306-28P00;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MAKSYMILIANOWIE;Maksymilianowo;ul. Szkolna 7;8;66,875;15,82274866;65,5;49;8;45,5;29,1847563;44;;8;61,375;33,76365465;66,5;18;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Osielsko;Gmina wiejska;0403062;26135;dla młodzieży;Tak;040306-32P0H;SZKOŁA PODSTAWOWA IM. AGATY MRÓZ W NIEMCZU;Niemcz;ul. Bydgoska 35;17;78,23529412;12,65157238;80;56;17;77,17647059;23,51528988;88;96;17;76,17647059;29,33625601;95;95;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Osielsko;Gmina wiejska;0403062;133653;dla młodzieży;Tak;040306-33PNZ;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ŻOŁĘDOWIE;Żołędowo;ul. Bydgoska 24;20;67,45;16,02334235;67;67;20;48,4;29,76978334;38;24;20;72,55;28,3522045;84,5;96;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Sicienko;Gmina wiejska;0403072;18756;dla młodzieży;Tak;040307-01P0E;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W SICIENKU;Sicienko;ul. Bydgoska 8;15;70,33333333;15,4474018;71;51;15;61,33333333;33,2318455;72;12;15;68,13333333;26,34860317;71;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Sicienko;Gmina wiejska;0403072;18836;dla młodzieży;Tak;040307-17P07;SZKOŁA PODSTAWOWA IM. KOMISJI EDUKACJI NARODOWEJ W STRZELEWIE;Strzelewo;1;6;46,16666667;17,0334638;53;53;6;36;20,91251619;26;20;6;69,83333333;33,11302194;88,5;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Sicienko;Gmina wiejska;0403072;18758;dla młodzieży;Tak;040307-18P0W;SZKOŁA PODSTAWOWA IM. ANIELI HRABINY POTULICKIEJ W WOJNOWIE;Wojnowo;1A;18;60,61111111;23,57997948;58;96;18;47,33333333;24,12007002;54;72;18;57,38888889;30,52892779;43;98;;;;;;;;;;;;;;;;1;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Sicienko;Gmina wiejska;0403072;18835;dla młodzieży;Tak;040307-20P0Z;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KRUSZYNIE;Kruszyn;ul. Szkolna 6;13;58,15384615;18,48011886;56;47;13;57,23076923;22,15384615;52;40;13;68,61538462;26,43290042;65;95;;;;;;;;;;;;;;;;1;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Sicienko;Gmina wiejska;0403072;20774;dla młodzieży;Tak;040307-21P0O;SZKOŁA PODSTAWOWA IM. ZIEMI KRAJEŃSKIEJ W SAMSIECZNIE;Samsieczno;34A;11;71,54545455;11,11398494;73;73;11;59,63636364;18,64146272;52;72;11;66,81818182;25,07740084;62;51;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Solec Kujawski;Miasto;0403084;48616;dla młodzieży;Tak;040308-03P0B;SZKOŁA PODSTAWOWA NR 4 IM. MARII SKŁODOWSKIEJ-CURIE W SOLCU KUJAWSKIM;Solec Kujawski;ul. Juliusza Słowackiego 4;41;56,82926829;23,6920306;62;62;41;49,46341463;28,88167413;48;84;40;61,9;33,13593216;67;96;;;;;;;;;;;1;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoski;Solec Kujawski;Miasto;0403084;50415;dla młodzieży;Tak;040308-15P0C;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W SOLCU KUJAWSKIM;Solec Kujawski;ul. Tartaczna 25;15;47,06666667;19,709445;44;20;15;49,6;33,0752677;32;12;18;53;32,78719262;43;20;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;6370;dla młodzieży;Tak;046101-01P0C;SZKOŁA PODSTAWOWA NR 2 IM. ADAMA MICKIEWICZA Z ODDZIAŁAMI SPORTOWYMI;Bydgoszcz;ul. Hetmańska 34;30;39,7;18,54391185;40;36;30;24,66666667;22,44004357;20;24;32;47,0625;30,44763692;36,5;22;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;9920;dla młodzieży;Tak;046101-05P04;SZKOŁA PODSTAWOWA NR 10 IM. JANA KOCHANOWSKIEGO Z ODDZIAŁAMI SPORTOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Śląska 7;26;55,88461538;20,10229019;60;38;26;33,69230769;27,62770242;24;12;29;52,55172414;32,08887035;38;96;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;11731;dla młodzieży;Tak;046101-07P0I;SZKOŁA PODSTAWOWA NR 12 IM. FRANCISZKA ŻWIRKI I STANISŁAWA WIGURY Z ODDZIAŁAMI INTEGRACYJNYMI W BYDGOSZCZY;Bydgoszcz;ul. Kcyńska 49;18;56,88888889;14,77944853;58;38;18;47,77777778;22,48840579;46;28;21;77,61904762;26,4205479;93;98;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12378;dla młodzieży;Tak;046101-08P07;SZKOŁA PODSTAWOWA NR 13 IM. PREZYDENTA LEONA BARCISZEWSKIEGO Z ODDZIAŁAMI INTEGRACYJNYMI I SPECJALNYMI W BYDGOSZCZY;Bydgoszcz;ul. Słoneczna 26;17;58,52941176;23,97331273;67;71;17;40,47058824;25,95497832;32;16;17;66,11764706;35,12144033;84;98;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;11897;dla młodzieży;Tak;046101-09P0W;SZKOŁA PODSTAWOWA NR 16 IM. MARIANA TURWIDA Z ODDZIAŁAMI SPORTOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Koronowska 74;38;69,13157895;13,55528845;70;62;38;57,57894737;25,27390122;56;28;41;80,97560976;23,9302725;89;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;11645;dla młodzieży;Tak;046101-10P0A;SZKOŁA PODSTAWOWA NR 18 IM. HANSA CHRISTIANA ANDERSENA Z ODDZIAŁAMI INTEGRACYJNYMI W BYDGOSZCZY;Bydgoszcz;ul. Pijarów 4;29;59;24,36645518;67;20;29;52;26,96613457;48;20;30;59,06666667;30,17607588;62;76;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;11900;dla młodzieży;Tak;046101-11P0Z;SZKOŁA PODSTAWOWA NR 19 IM. MIKOŁAJA KOPERNIKA W BYDGOSZCZY;Bydgoszcz;ul. Kapliczna 7;8;49,25;21,56820577;49;;8;37;15,19868415;34;28;8;62,125;30,06009606;70;;;;;;;;;;;;;;;;;3;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10938;dla młodzieży;Tak;046101-12P0O;SZKOŁA PODSTAWOWA NR 20 IM.KS.PRYMASA STEFANA KAR.WYSZYŃSKIEGO Z ODDZIAŁAMI INTEGRACYJNYMI W BYDGOSZCZY;Bydgoszcz;ul. Grabowa 4;24;67,70833333;19,8357404;71;73;24;52,16666667;27,84430921;50;16;24;69;26,75038941;75,5;22;;;;;;;;;;;;;;;;1;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;17495;dla młodzieży;Tak;046101-14P02;SZKOŁA PODSTAWOWA NR 22 IM. MJR. HENRYKA DOBRZAŃSKIEGO-HUBALA W BYDGOSZCZY;Bydgoszcz;ul. Hutnicza 89;13;33,53846154;15,02108971;31;27;13;25,84615385;11,05125231;24;20;14;37;23,08369864;24;22;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12940;dla młodzieży;Tak;046101-16P0G;SZKOŁA PODSTAWOWA NR 25 IM. SYNÓW PUŁKÓW Z ODDZIAŁAMI INTEGRACYJNYMI W BYDGOSZCZY;Bydgoszcz;ul. Adama Grzymały Siedleckiego 11;37;57,89189189;19,88994556;60;58;37;45,2972973;22,1455442;44;44;37;63,64864865;29,16886179;71;96;;;;;;;;;;;;;;;;2;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12434;dla młodzieży;Tak;046101-17P05;SZKOŁA PODSTAWOWA NR 26 IM.ROMUALDA TRAUGUTTA W BYDGOSZCZY;Bydgoszcz;ul. Zacisze 16;11;58,90909091;17,74800652;53;44;11;32,72727273;29,0363124;20;16;12;64,25;32,44257748;81,5;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10939;dla młodzieży;Tak;046101-18P0U;SZKOŁA PODSTAWOWA NR 28 IM POLSKICH NOBLISTÓW W BYDGOSZCZY;Bydgoszcz;ul. Krzysztofa Kamila Baczyńskiego 1;14;46,42857143;16,8510885;45,5;56;14;33,71428571;20,7137931;28;28;14;48,92857143;31,46531943;33;22;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10944;dla młodzieży;Tak;046101-19P29;SZKOŁA PODSTAWOWA NR 43 IM. ADM. KAZIMIERZA PORĘBSKIEGO W BYDGOSZCZY;Bydgoszcz;ul. Łowicka 45;12;61,41666667;14,84620228;65,5;49;12;48,66666667;28,79043051;42;12;12;63,25;30,00034722;72;84;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;11649;dla młodzieży;Tak;046101-20P0X;SZKOŁA PODSTAWOWA NR 31 IM. JÓZEFA PIŁSUDSKIEGO Z ODDZIAŁAMI SPORTOWYMI I MISTRZOSTWA SPORTOWEGO W BYDGOSZCZY;Bydgoszcz;ul. Mieczysława Karłowicza 2;31;59,16129032;24,49107378;62;18;31;49,93548387;26,54993528;40;24;33;69,06060606;30,23136981;78;100;;;;;;;;;;;;;;;;3;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;17492;dla młodzieży;Tak;046101-20P1S;SZKOŁA PODSTAWOWA NR 48 Z ODDZIAŁAMI SPECJALNYMI I SPORTOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Ludwika Waryńskiego 1;28;48,57142857;22,06715169;49;24;28;35,57142857;31,55655758;20;12;29;54,65517241;33,00290046;40;25;;;;;;;;;;;2;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;17679;dla młodzieży;Tak;046101-21P0M;SZKOŁA PODSTAWOWA NR 34 W BYDGOSZCZY IM. BOHATERÓW 3.PUŁKU LOTNICTWA SZTURMOWEGO W BYDGOSZCZY;Bydgoszcz;ul. Opławiec 157;27;68,7037037;14,24602561;71;71;27;78,66666667;24,72964932;88;96;28;82,75;20,2354445;94;96;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12054;dla młodzieży;Tak;046101-22P0B;SZKOŁA PODSTAWOWA NR 35 IM.JAROSŁAWA DĄBROWSKIEGO W BYDGOSZCZY;Bydgoszcz;ul. Nakielska 273;16;65,5625;15,3784295;65,5;44;16;61,5;25,21408337;60;20;16;88,625;14,86974697;95,5;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10940;dla młodzieży;Tak;046101-23P00;SZKOŁA PODSTAWOWA NR 36 IM.WINCENTEGO WIERNIKOWSKIEGO W BYDGOSZCZY;Bydgoszcz;ul. Średnia 98;20;63,5;19,2418814;62;62;20;49,6;27,63765547;40;24;24;71,91666667;29,2445389;83,5;100;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10941;dla młodzieży;Tak;046101-24P0P;SZKOŁA PODSTAWOWA NR 37 IM. HENRYKA SIENKIEWICZA Z ODDZIAŁAMI SPORTOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Gdańska 122;25;46,96;21,26307598;44;73;25;26,72;22,19102521;20;12;38;52,10526316;29,20597404;48;25;;;;;;;;;;;;;;;;2;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10942;dla młodzieży;Tak;046101-25P0E;SZKOŁA PODSTAWOWA NR 38 IM. ZDOBYWCÓW WAŁU POMORSKIEGO W BYDGOSZCZY;Bydgoszcz;ul. Węgierska 11;37;57,94594595;25,56491044;64;82;37;50,05405405;27,58176635;52;52;42;71,80952381;30,42886951;88;96;;;;;;;;;;;;;;;;1;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12057;dla młodzieży;Tak;046101-27P0S;SZKOŁA PODSTAWOWA NR 40 W BYDGOSZCZY;Bydgoszcz;ul. Puszczykowa 11;14;65,57142857;22,01854506;74,5;62;14;53,14285714;28,34193547;56;20;18;63,66666667;34,69710202;76;98;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10943;dla młodzieży;Tak;046101-28P0H;SZKOŁA PODSTAWOWA NR 41 IM. ROMUALDA TRAUGUTTA Z ODDZIAŁAMI SPORTOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Romualda Traugutta 12;27;45,85185185;23,97174835;51;13;27;33,03703704;27,09856014;20;12;28;53,5;30,00178566;49;16;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;11643;dla młodzieży;Tak;046101-30P0K;SZKOŁA PODSTAWOWA NR 45 IM. KANAŁU BYDGOSKIEGO Z ODDZIAŁAMI SPORTOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Staroszkolna 12;22;60,36363636;21,36382979;62;62;22;35,81818182;24,96476856;28;16;21;64;30,74162681;76;95;;;;;;;;;;;1;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10945;dla młodzieży;Tak;046101-31P09;SZKOŁA PODSTAWOWA NR 46 IM. UNII EUROPEJSKIEJ Z ODDZIAŁAMI DWUJĘZYCZNYMI W BYDGOSZCZY;Bydgoszcz;ul. Kombatantów 2;41;70,43902439;16,48509864;73;78;41;61,65853659;28,70846714;72;88;41;72;29,17483045;84;98;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12060;dla młodzieży;Tak;046101-32P0Y;SZKOŁA PODSTAWOWA NR 47 IM.BRONISŁAWA MALINOWSKIEGO Z ODDZIAŁAMI MISTRZOSTAWA SPORTOWEGO W BYDGOSZCZY;Bydgoszcz;ul. Adama Czartoryskiego 18;17;64,11764706;22,8778916;67;73;17;43,52941176;26,42217796;28;28;23;65,26086957;28,66328873;78;31;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10946;dla młodzieży;Tak;046101-34P0C;SZKOŁA PODSTAWOWA NR 56 IM. ARKADEGO FIEDLERA Z ODDZIAŁAMI INTEGRACYJNYMI W BYDGOSZCZY;Bydgoszcz;ul. Karpacka 30;26;55,69230769;23,89040559;62;60;26;39,38461538;24,47459739;34;20;26;64,84615385;31,23692626;82;20;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;10990;dla młodzieży;Tak;046101-36P0Q;SZKOŁA PODSTAWOWA NR 58 IM. IRENY SENDLEROWEJ W BYDGOSZCZY;Bydgoszcz;ul. Gdańska 53a;35;47,77142857;22,34800817;47;47;35;36;23,55783158;32;12;36;52,02777778;31,23431705;45,5;16;;;;;;;;;;;2;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12432;dla młodzieży;Tak;046101-37P0F;SZKOŁA PODSTAWOWA NR 61 IM. BOHATERÓW WESTERPLATTE W BYDGOSZCZY;Bydgoszcz;ul. Krucza 5a;17;71,94117647;16,17358263;76;58;17;47,76470588;29,9794624;36;20;20;62,35;34,01216694;79;91;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12437;dla młodzieży;Tak;046101-38P04;SZKOŁA PODSTAWOWA NR 62 IM. ŻOŁNIERZY 1 DYWIZJI PIECHOTY IM. TADEUSZA KOŚCIUSZKI W BYDGOSZCZY;Bydgoszcz;ul. Stawowa 53;17;62,05882353;29,0930972;78;84;17;44,23529412;30,01084003;40;24;17;62,11764706;30,16792678;62;98;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;12452;dla młodzieży;Tak;046101-39P0T;SZKOŁA PODSTAWOWA NR 55 SPECJALNA DLA UCZNIÓW NIEDOSTOSOWANYCH SPOŁECZNIE ORAZ Z ZABURZENIAMI ZACHOWANIA W BYDGOSZCZY;Bydgoszcz;ul. Romualda Traugutta 5;6;23;19,3993127;12,5;9;6;19,33333333;6,699917081;18;12;6;24,66666667;4,18993503;26;27;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;Gmina miejska;0461011;9918;dla młodzieży;Tak;046101-40P07;SZKOŁA PODSTAWOWA NR 4 IM. MJRA HENRYKA SUCHARSKIEGO W BYDGOSZCZY;Bydgoszcz;ul. Wyzwolenia 4;27;53,44444444;20,84747668;60;51;28;43,14285714;24,64275362;36;24;28;59,07142857;30,93533413;43;98;;;;;;;;;;;;;;;;;;;;;;;;;
